epoch,train_loss,ang_train,ang_val,val_loss,val_mse,PCK@0.005,PCK@0.01,PCK@0.02,PCK@0.05
672,2.9e-05,0.231,0.879,4.8e-05,10.19,78.3,100.0,100.0,100.0
673,3e-05,0.285,0.706,4.6e-05,8.19,86.7,100.0,100.0,100.0
674,3e-05,0.236,0.744,4.9e-05,9.3,83.3,100.0,100.0,100.0
675,3e-05,0.227,0.83,4.7e-05,9.38,81.7,100.0,100.0,100.0
676,2.9e-05,0.243,0.827,4.5e-05,8.8,85.0,100.0,100.0,100.0
677,3e-05,0.339,0.94,4.5e-05,8.68,80.0,100.0,100.0,100.0
678,3e-05,0.256,1.063,4.6e-05,10.51,75.0,100.0,100.0,100.0
679,2.9e-05,0.255,0.91,4.7e-05,9.16,78.3,100.0,100.0,100.0
680,2.9e-05,0.295,0.859,4.7e-05,9.58,81.7,98.3,100.0,100.0
681,2.8e-05,0.214,0.813,4.6e-05,9.09,83.3,100.0,100.0,100.0
682,2.8e-05,0.289,0.814,4.6e-05,9.34,83.3,100.0,100.0,100.0
683,2.8e-05,0.225,0.949,4.6e-05,10.02,78.3,100.0,100.0,100.0
684,2.7e-05,0.233,0.906,4.5e-05,9.17,81.7,100.0,100.0,100.0
685,2.8e-05,0.247,0.778,4.6e-05,9.11,83.3,100.0,100.0,100.0
686,2.7e-05,0.235,0.545,4.4e-05,9.84,81.7,100.0,100.0,100.0
687,2.7e-05,0.207,0.751,4.4e-05,9.29,80.0,100.0,100.0,100.0
688,2.7e-05,0.232,0.586,4.4e-05,8.71,86.7,100.0,100.0,100.0
689,2.7e-05,0.226,0.866,4.8e-05,9.94,76.7,100.0,100.0,100.0
690,2.7e-05,0.232,0.929,4.4e-05,8.39,88.3,100.0,100.0,100.0
691,2.7e-05,0.229,0.991,4.7e-05,10.0,76.7,100.0,100.0,100.0
692,2.6e-05,0.276,0.963,4.7e-05,10.21,80.0,100.0,100.0,100.0
693,2.7e-05,0.284,1.042,5.3e-05,10.89,83.3,98.3,100.0,100.0
694,2.6e-05,0.245,0.846,5.2e-05,11.15,75.0,98.3,100.0,100.0
695,2.7e-05,0.324,0.878,4.7e-05,10.88,76.7,98.3,100.0,100.0
696,2.9e-05,0.289,1.951,6e-05,174.04,78.3,96.7,98.3,98.3
697,2.8e-05,0.311,2.603,9.9e-05,7953.15,68.3,95.0,96.7,96.7
698,2.9e-05,0.255,1.422,0.000141,748.94,60.0,90.0,98.3,98.3
699,3.1e-05,0.34,0.948,8.7e-05,13.95,68.3,96.7,100.0,100.0
700,3e-05,0.334,0.751,6.1e-05,13.48,66.7,98.3,100.0,100.0
701,2.8e-05,0.288,0.901,4.7e-05,10.36,73.3,98.3,100.0,100.0
702,2.9e-05,0.258,0.677,6.9e-05,13.18,71.7,98.3,100.0,100.0
703,2.9e-05,0.299,0.876,4.5e-05,8.83,83.3,100.0,100.0,100.0
704,2.8e-05,0.301,0.915,5.3e-05,9.64,78.3,100.0,100.0,100.0
705,2.6e-05,0.3,0.721,4.2e-05,9.77,75.0,100.0,100.0,100.0
706,2.7e-05,0.273,0.59,4.7e-05,10.41,73.3,100.0,100.0,100.0
707,2.6e-05,0.295,0.489,4.1e-05,7.84,85.0,100.0,100.0,100.0
708,2.5e-05,0.252,0.627,4.2e-05,9.23,85.0,100.0,100.0,100.0
709,2.5e-05,0.257,0.716,4.2e-05,9.49,80.0,100.0,100.0,100.0
710,2.6e-05,0.273,0.783,4.7e-05,9.64,76.7,100.0,100.0,100.0
711,2.5e-05,0.286,0.438,4.4e-05,9.21,81.7,100.0,100.0,100.0
712,2.4e-05,0.247,0.538,4e-05,8.06,88.3,100.0,100.0,100.0
713,2.4e-05,0.243,0.612,3.9e-05,7.88,85.0,100.0,100.0,100.0
714,2.5e-05,0.256,0.709,4.2e-05,8.84,83.3,98.3,100.0,100.0
715,2.5e-05,0.258,0.903,6.5e-05,12.72,83.3,96.7,100.0,100.0
716,2.5e-05,0.3,0.804,5.2e-05,11.11,78.3,98.3,100.0,100.0
717,2.5e-05,0.307,0.59,4.3e-05,8.33,85.0,100.0,100.0,100.0
718,2.4e-05,0.268,0.696,4.5e-05,10.12,78.3,100.0,100.0,100.0
719,2.4e-05,0.274,0.699,4.1e-05,8.66,86.7,98.3,100.0,100.0
720,2.4e-05,0.234,0.848,4.4e-05,10.23,83.3,98.3,100.0,100.0
721,2.5e-05,0.264,0.701,4.1e-05,9.15,78.3,100.0,100.0,100.0
722,2.5e-05,0.322,0.647,3.9e-05,9.83,81.7,96.7,100.0,100.0
723,2.4e-05,0.25,0.946,3.8e-05,9.37,80.0,100.0,100.0,100.0
724,2.3e-05,0.238,0.862,4e-05,8.7,83.3,100.0,100.0,100.0
725,2.3e-05,0.255,0.634,4.3e-05,8.52,85.0,98.3,100.0,100.0
726,2.4e-05,0.26,0.694,3.9e-05,8.48,86.7,100.0,100.0,100.0
727,2.7e-05,0.523,0.696,6.4e-05,10.38,78.3,98.3,100.0,100.0
728,2.4e-05,0.299,0.884,4.7e-05,10.31,76.7,100.0,100.0,100.0
729,2.3e-05,0.275,0.79,4.2e-05,9.59,78.3,100.0,100.0,100.0
730,2.3e-05,0.277,0.642,4.3e-05,9.07,76.7,100.0,100.0,100.0
731,2.4e-05,0.255,0.623,5.2e-05,10.68,75.0,98.3,100.0,100.0
732,2.3e-05,0.307,0.696,4e-05,9.76,73.3,100.0,100.0,100.0
733,2.3e-05,0.278,0.754,4.3e-05,9.82,81.7,98.3,100.0,100.0
734,2.3e-05,0.273,0.693,4.1e-05,9.06,83.3,100.0,100.0,100.0
735,2.3e-05,0.268,0.75,4e-05,8.13,83.3,100.0,100.0,100.0
736,2.2e-05,0.273,0.827,4.3e-05,9.17,81.7,100.0,100.0,100.0
737,2.2e-05,0.267,0.554,4.2e-05,8.66,83.3,100.0,100.0,100.0
738,2.2e-05,0.218,0.535,4.4e-05,9.01,78.3,100.0,100.0,100.0
739,2.1e-05,0.216,0.618,3.8e-05,8.8,80.0,100.0,100.0,100.0
740,2.1e-05,0.259,0.682,3.8e-05,7.79,85.0,100.0,100.0,100.0
741,2.1e-05,0.22,0.751,4.1e-05,9.81,78.3,100.0,100.0,100.0
742,2.1e-05,0.204,0.724,3.9e-05,8.31,85.0,100.0,100.0,100.0
743,2.2e-05,0.242,0.879,4.1e-05,10.51,78.3,100.0,100.0,100.0
744,2.1e-05,0.228,0.93,4e-05,8.35,81.7,100.0,100.0,100.0
745,2.2e-05,0.225,0.955,4.1e-05,9.31,78.3,100.0,100.0,100.0
746,2.2e-05,0.241,0.751,4.6e-05,10.8,80.0,98.3,100.0,100.0
747,2.2e-05,0.315,0.696,6.1e-05,12.87,66.7,100.0,100.0,100.0
748,2.1e-05,0.301,0.977,4e-05,9.19,78.3,100.0,100.0,100.0
749,2.1e-05,0.27,0.63,3.8e-05,7.47,85.0,100.0,100.0,100.0
750,2.1e-05,0.264,0.684,3.7e-05,7.79,85.0,100.0,100.0,100.0
751,2e-05,0.253,0.687,3.8e-05,10.07,75.0,100.0,100.0,100.0
752,2.1e-05,0.266,0.723,4.1e-05,9.39,80.0,100.0,100.0,100.0
753,2e-05,0.242,0.88,3.9e-05,8.12,86.7,100.0,100.0,100.0
754,2e-05,0.236,0.407,3.8e-05,8.41,90.0,100.0,100.0,100.0
755,2e-05,0.25,0.753,4.4e-05,9.62,81.7,98.3,100.0,100.0
756,2.2e-05,0.255,0.836,4.1e-05,9.33,86.7,98.3,100.0,100.0
757,2e-05,0.236,0.959,3.9e-05,8.39,83.3,100.0,100.0,100.0
758,2e-05,0.243,0.831,3.6e-05,7.67,88.3,100.0,100.0,100.0
759,2.1e-05,0.304,0.958,3.9e-05,9.25,80.0,100.0,100.0,100.0
760,2e-05,0.226,1.255,6.8e-05,13.67,75.0,95.0,100.0,100.0
761,2.1e-05,0.287,1.006,4.1e-05,9.6,76.7,100.0,100.0,100.0
762,2.1e-05,0.298,0.82,4.4e-05,11.21,76.7,100.0,100.0,100.0
763,2e-05,0.302,0.798,3.9e-05,9.38,85.0,98.3,100.0,100.0
764,1.9e-05,0.283,1.105,3.8e-05,9.6,76.7,100.0,100.0,100.0
765,2e-05,0.227,0.99,3.7e-05,9.08,85.0,98.3,100.0,100.0
766,1.9e-05,0.244,0.625,3.8e-05,8.52,83.3,100.0,100.0,100.0
767,2e-05,0.257,0.655,3.4e-05,8.82,83.3,100.0,100.0,100.0
768,1.9e-05,0.262,0.656,3.4e-05,7.76,85.0,100.0,100.0,100.0
769,1.9e-05,0.243,0.485,3.7e-05,7.64,85.0,100.0,100.0,100.0
770,1.9e-05,0.232,0.982,3.5e-05,9.31,81.7,100.0,100.0,100.0
771,1.8e-05,0.214,0.794,3.6e-05,7.79,85.0,100.0,100.0,100.0
772,1.8e-05,0.248,1.042,3.4e-05,9.41,80.0,100.0,100.0,100.0
773,1.8e-05,0.261,0.914,3.5e-05,9.38,80.0,100.0,100.0,100.0
774,1.8e-05,0.238,1.083,3.4e-05,9.62,78.3,100.0,100.0,100.0
775,1.8e-05,0.236,0.899,3.4e-05,7.99,86.7,100.0,100.0,100.0
776,1.8e-05,0.241,0.901,3.2e-05,7.75,85.0,100.0,100.0,100.0
777,1.8e-05,0.247,0.951,3.3e-05,8.27,86.7,100.0,100.0,100.0
778,1.8e-05,0.225,0.816,3.5e-05,9.25,78.3,100.0,100.0,100.0
779,1.7e-05,0.224,0.848,3.3e-05,8.07,86.7,100.0,100.0,100.0
780,1.7e-05,0.216,0.816,3.3e-05,7.84,86.7,100.0,100.0,100.0
781,1.7e-05,0.221,0.71,3.4e-05,8.24,86.7,100.0,100.0,100.0
782,1.7e-05,0.253,0.916,3.2e-05,8.63,83.3,100.0,100.0,100.0
783,1.8e-05,0.26,0.767,3.3e-05,8.24,85.0,100.0,100.0,100.0
784,1.8e-05,0.207,0.526,3.1e-05,7.58,88.3,100.0,100.0,100.0
785,1.8e-05,0.227,0.663,3.2e-05,7.72,90.0,100.0,100.0,100.0
786,1.7e-05,0.235,0.797,3.4e-05,8.71,81.7,100.0,100.0,100.0
787,1.7e-05,0.248,0.753,3.2e-05,7.82,85.0,100.0,100.0,100.0
788,1.6e-05,0.229,0.651,3.3e-05,8.73,83.3,100.0,100.0,100.0
789,1.7e-05,0.233,0.663,3.2e-05,8.2,81.7,100.0,100.0,100.0
790,1.6e-05,0.204,0.741,3.2e-05,8.3,83.3,100.0,100.0,100.0
791,1.7e-05,0.236,0.711,3.1e-05,8.57,81.7,100.0,100.0,100.0
792,1.6e-05,0.198,0.837,3.2e-05,9.18,83.3,100.0,100.0,100.0
793,1.6e-05,0.202,0.706,3.2e-05,8.51,83.3,100.0,100.0,100.0
794,1.6e-05,0.199,0.994,3.2e-05,8.67,81.7,100.0,100.0,100.0
795,1.6e-05,0.187,0.828,3.1e-05,7.89,78.3,100.0,100.0,100.0
796,1.6e-05,0.217,0.824,3.1e-05,8.59,80.0,100.0,100.0,100.0
797,1.6e-05,0.216,0.746,3.1e-05,8.2,81.7,100.0,100.0,100.0
798,1.6e-05,0.2,0.873,2.9e-05,7.68,80.0,100.0,100.0,100.0
799,1.5e-05,0.194,0.744,3.2e-05,8.93,78.3,100.0,100.0,100.0
800,1.5e-05,0.232,0.794,3.1e-05,8.38,80.0,100.0,100.0,100.0
801,1.6e-05,0.193,0.716,3.5e-05,9.23,80.0,100.0,100.0,100.0
802,1.5e-05,0.213,0.779,3.5e-05,8.14,81.7,100.0,100.0,100.0
803,1.6e-05,0.22,0.672,3.5e-05,8.72,80.0,100.0,100.0,100.0
804,1.5e-05,0.21,0.844,3.3e-05,8.87,80.0,100.0,100.0,100.0
805,1.6e-05,0.191,0.907,3.2e-05,8.52,80.0,100.0,100.0,100.0
806,1.5e-05,0.238,0.954,3e-05,8.19,80.0,100.0,100.0,100.0
807,1.5e-05,0.214,0.979,3.2e-05,8.68,81.7,100.0,100.0,100.0
808,1.5e-05,0.234,0.792,3e-05,8.47,83.3,100.0,100.0,100.0
809,1.5e-05,0.239,0.69,2.9e-05,8.57,81.7,100.0,100.0,100.0
810,1.5e-05,0.242,0.666,3.1e-05,7.84,83.3,100.0,100.0,100.0
811,1.5e-05,0.185,0.739,2.9e-05,8.0,85.0,100.0,100.0,100.0
812,1.5e-05,0.224,0.841,3e-05,8.42,81.7,100.0,100.0,100.0
813,1.5e-05,0.239,0.838,3.2e-05,8.63,80.0,100.0,100.0,100.0
814,1.7e-05,0.27,0.954,4e-05,8.67,76.7,100.0,100.0,100.0
815,1.8e-05,0.298,0.622,3.9e-05,9.72,76.7,100.0,100.0,100.0
816,2e-05,0.614,0.595,3.8e-05,10.11,75.0,100.0,100.0,100.0
817,1.9e-05,0.303,0.578,3.6e-05,8.76,85.0,100.0,100.0,100.0
818,1.8e-05,0.258,0.918,3.7e-05,7.54,88.3,98.3,100.0,100.0
819,1.7e-05,0.282,8.084,0.000114,1834.73,53.3,91.7,96.7,96.7
820,1.6e-05,0.22,0.588,3.3e-05,7.3,86.7,100.0,100.0,100.0
821,1.5e-05,0.245,0.787,3.3e-05,8.45,83.3,100.0,100.0,100.0
822,1.5e-05,0.265,0.869,3.2e-05,8.47,83.3,100.0,100.0,100.0
823,1.5e-05,0.228,0.674,3.3e-05,8.25,83.3,100.0,100.0,100.0
824,1.6e-05,0.259,1.062,3.8e-05,9.99,75.0,98.3,100.0,100.0
825,1.7e-05,0.282,0.612,4.6e-05,9.95,75.0,100.0,100.0,100.0
826,1.6e-05,0.252,0.485,3.8e-05,8.04,81.7,100.0,100.0,100.0
827,1.5e-05,0.241,0.769,3.1e-05,7.69,81.7,100.0,100.0,100.0
828,1.5e-05,0.219,0.701,3.1e-05,6.54,90.0,100.0,100.0,100.0
829,1.5e-05,0.231,0.784,3.1e-05,8.27,83.3,100.0,100.0,100.0
830,1.4e-05,0.242,0.728,3.5e-05,10.01,75.0,98.3,100.0,100.0
831,1.5e-05,0.259,0.531,2.7e-05,7.13,86.7,100.0,100.0,100.0
832,1.5e-05,0.214,0.678,2.9e-05,7.39,86.7,100.0,100.0,100.0
833,1.4e-05,0.282,0.796,3.1e-05,7.82,85.0,100.0,100.0,100.0
834,1.4e-05,0.253,0.858,2.8e-05,5.91,88.3,100.0,100.0,100.0
835,1.4e-05,0.247,0.799,2.9e-05,8.01,81.7,100.0,100.0,100.0
836,1.4e-05,0.224,0.717,2.9e-05,7.66,86.7,100.0,100.0,100.0
837,1.5e-05,0.244,0.945,2.9e-05,8.88,80.0,100.0,100.0,100.0
838,1.4e-05,0.204,0.87,2.9e-05,8.3,80.0,100.0,100.0,100.0
839,1.4e-05,0.247,0.762,2.9e-05,7.21,88.3,100.0,100.0,100.0
840,1.3e-05,0.216,0.751,2.9e-05,6.84,88.3,100.0,100.0,100.0
841,1.3e-05,0.204,0.561,3.1e-05,7.94,86.7,100.0,100.0,100.0
842,1.3e-05,0.206,0.712,2.9e-05,9.27,80.0,100.0,100.0,100.0
843,1.3e-05,0.21,0.675,2.8e-05,9.08,81.7,98.3,100.0,100.0
844,1.4e-05,0.249,0.487,3e-05,7.21,90.0,100.0,100.0,100.0
845,1.4e-05,0.259,0.665,3.1e-05,8.06,81.7,100.0,100.0,100.0
846,1.3e-05,0.221,0.367,3.2e-05,8.05,85.0,100.0,100.0,100.0
847,1.3e-05,0.24,0.587,3.2e-05,9.24,78.3,100.0,100.0,100.0
848,1.3e-05,0.221,0.706,3.3e-05,7.46,83.3,100.0,100.0,100.0
849,1.3e-05,0.233,0.674,3.2e-05,8.73,81.7,100.0,100.0,100.0
850,1.3e-05,0.237,0.748,3.1e-05,8.68,80.0,100.0,100.0,100.0
851,1.3e-05,0.234,0.618,3.1e-05,8.73,83.3,100.0,100.0,100.0
852,1.3e-05,0.224,0.857,2.9e-05,8.52,83.3,100.0,100.0,100.0
853,1.3e-05,0.221,0.592,3e-05,7.86,86.7,100.0,100.0,100.0
854,1.2e-05,0.217,0.607,2.9e-05,7.42,88.3,100.0,100.0,100.0
855,1.3e-05,0.224,0.823,2.9e-05,8.28,83.3,100.0,100.0,100.0
856,1.3e-05,0.189,0.808,2.9e-05,7.94,86.7,100.0,100.0,100.0
857,1.2e-05,0.187,0.761,2.8e-05,7.4,86.7,100.0,100.0,100.0
858,1.2e-05,0.205,0.681,2.9e-05,8.42,83.3,100.0,100.0,100.0
859,1.2e-05,0.217,0.681,2.7e-05,6.89,91.7,100.0,100.0,100.0
860,1.3e-05,0.221,0.61,2.9e-05,7.58,86.7,100.0,100.0,100.0
861,1.2e-05,0.196,0.763,3.2e-05,8.57,83.3,100.0,100.0,100.0
862,1.2e-05,0.193,0.712,2.7e-05,6.51,90.0,100.0,100.0,100.0
863,1.2e-05,0.186,0.758,3.6e-05,9.31,85.0,98.3,100.0,100.0
864,1.2e-05,0.176,0.642,3.1e-05,7.78,88.3,100.0,100.0,100.0
865,1.2e-05,0.204,0.674,3.3e-05,9.38,83.3,100.0,100.0,100.0
866,1.2e-05,0.231,0.867,2.7e-05,7.77,85.0,100.0,100.0,100.0
867,1.3e-05,0.207,0.899,5.3e-05,8.93,81.7,98.3,100.0,100.0
868,1.3e-05,0.24,0.785,3.2e-05,8.78,85.0,100.0,100.0,100.0
869,1.3e-05,0.23,0.728,3.1e-05,8.61,81.7,100.0,100.0,100.0
870,1.2e-05,0.228,0.716,2.8e-05,8.66,81.7,100.0,100.0,100.0
871,1.2e-05,0.237,0.65,2.9e-05,8.04,85.0,100.0,100.0,100.0
872,1.2e-05,0.228,0.655,2.6e-05,7.93,85.0,100.0,100.0,100.0
873,1.2e-05,0.223,0.516,2.7e-05,7.84,83.3,100.0,100.0,100.0
874,1.1e-05,0.204,0.723,2.6e-05,8.19,85.0,98.3,100.0,100.0
875,1.1e-05,0.22,0.703,2.8e-05,9.05,78.3,100.0,100.0,100.0
876,1.2e-05,0.223,0.75,2.5e-05,7.24,81.7,100.0,100.0,100.0
877,1.2e-05,0.21,0.5,2.7e-05,7.52,86.7,100.0,100.0,100.0
878,1.2e-05,0.237,0.543,2.8e-05,7.37,85.0,100.0,100.0,100.0
879,1.1e-05,0.21,0.831,2.7e-05,7.75,85.0,100.0,100.0,100.0
880,1.1e-05,0.237,0.74,2.7e-05,8.21,85.0,100.0,100.0,100.0
881,1.1e-05,0.212,0.871,2.6e-05,7.15,86.7,100.0,100.0,100.0
882,1.1e-05,0.191,1.002,2.5e-05,7.61,85.0,100.0,100.0,100.0
883,1.1e-05,0.205,0.679,2.6e-05,6.71,91.7,100.0,100.0,100.0
884,1.1e-05,0.222,0.754,2.6e-05,7.26,90.0,100.0,100.0,100.0
885,1.1e-05,0.2,0.605,2.7e-05,8.58,83.3,100.0,100.0,100.0
886,1.1e-05,0.18,0.595,2.8e-05,7.86,85.0,100.0,100.0,100.0
887,1.1e-05,0.225,0.771,2.7e-05,6.83,88.3,100.0,100.0,100.0
888,1e-05,0.183,0.639,2.5e-05,6.43,90.0,100.0,100.0,100.0
889,1e-05,0.212,0.681,2.5e-05,6.79,83.3,100.0,100.0,100.0
890,1e-05,0.206,0.66,2.7e-05,8.57,78.3,100.0,100.0,100.0
891,1.1e-05,0.241,0.768,2.5e-05,6.87,86.7,100.0,100.0,100.0
892,1.1e-05,0.233,0.754,2.7e-05,7.44,85.0,100.0,100.0,100.0
893,1.1e-05,0.213,0.578,2.6e-05,8.24,86.7,100.0,100.0,100.0
894,1.1e-05,0.215,0.561,2.7e-05,7.99,86.7,100.0,100.0,100.0
895,1e-05,0.205,0.676,2.6e-05,7.6,90.0,100.0,100.0,100.0
896,1e-05,0.183,0.643,2.6e-05,7.59,86.7,100.0,100.0,100.0
897,1.1e-05,0.219,0.724,2.6e-05,7.38,91.7,100.0,100.0,100.0
898,1e-05,0.193,0.727,2.5e-05,7.87,90.0,100.0,100.0,100.0
899,1e-05,0.188,0.578,2.4e-05,7.68,88.3,100.0,100.0,100.0
900,1e-05,0.195,0.719,2.4e-05,7.83,88.3,100.0,100.0,100.0
901,1e-05,0.197,0.677,2.5e-05,7.22,91.7,100.0,100.0,100.0
902,1e-05,0.19,0.501,2.4e-05,7.04,90.0,100.0,100.0,100.0
903,1e-05,0.228,0.582,2.4e-05,7.13,85.0,100.0,100.0,100.0
904,1e-05,0.167,0.66,2.5e-05,8.65,85.0,98.3,100.0,100.0
905,1e-05,0.186,0.742,2.5e-05,7.95,83.3,100.0,100.0,100.0
906,1e-05,0.189,0.63,2.4e-05,7.52,86.7,100.0,100.0,100.0
907,1e-05,0.198,0.393,2.6e-05,7.8,88.3,100.0,100.0,100.0
908,1e-05,0.209,0.523,2.5e-05,7.42,88.3,100.0,100.0,100.0
909,1e-05,0.187,0.449,2.6e-05,7.64,85.0,100.0,100.0,100.0
910,1e-05,0.222,0.682,2.4e-05,6.99,90.0,100.0,100.0,100.0
911,1e-05,0.183,0.688,2.6e-05,8.91,85.0,100.0,100.0,100.0
912,1e-05,0.188,0.459,2.5e-05,7.73,88.3,100.0,100.0,100.0
913,1e-05,0.218,0.569,2.5e-05,7.81,86.7,100.0,100.0,100.0
914,9e-06,0.183,0.556,2.4e-05,7.0,91.7,100.0,100.0,100.0
915,9e-06,0.21,0.591,2.3e-05,7.07,88.3,100.0,100.0,100.0
916,1e-05,0.208,0.598,2.6e-05,8.15,86.7,100.0,100.0,100.0
917,1e-05,0.217,0.703,2.5e-05,7.99,83.3,100.0,100.0,100.0
918,1e-05,0.214,0.558,2.5e-05,7.39,88.3,100.0,100.0,100.0
919,9e-06,0.198,0.748,2.6e-05,7.54,86.7,100.0,100.0,100.0
920,9e-06,0.192,0.738,2.3e-05,7.59,88.3,100.0,100.0,100.0
921,9e-06,0.213,0.596,2.4e-05,8.12,85.0,100.0,100.0,100.0
922,9e-06,0.187,0.611,2.5e-05,8.16,86.7,100.0,100.0,100.0
923,1e-05,0.171,0.563,2.5e-05,8.06,86.7,98.3,100.0,100.0
924,9e-06,0.211,0.54,2.5e-05,7.07,90.0,100.0,100.0,100.0
925,9e-06,0.198,0.828,2.5e-05,8.38,83.3,100.0,100.0,100.0
926,1e-05,0.214,0.474,2.6e-05,7.48,86.7,100.0,100.0,100.0
927,9e-06,0.198,0.541,2.8e-05,8.8,83.3,100.0,100.0,100.0
928,1e-05,0.178,0.735,2.5e-05,8.2,86.7,100.0,100.0,100.0
929,1e-05,0.217,0.727,2.5e-05,8.1,88.3,100.0,100.0,100.0
930,1e-05,0.205,0.456,2.4e-05,7.24,91.7,100.0,100.0,100.0
931,9e-06,0.176,0.697,2.5e-05,8.25,88.3,100.0,100.0,100.0
932,1e-05,0.244,10.048,6.9e-05,2036.48,73.3,95.0,98.3,98.3
933,1.2e-05,0.246,0.848,3.2e-05,7.86,86.7,98.3,100.0,100.0
934,1.1e-05,0.275,0.766,2.9e-05,8.08,83.3,100.0,100.0,100.0
935,1.2e-05,0.266,0.767,3.1e-05,9.07,83.3,100.0,100.0,100.0
936,1e-05,0.234,0.478,2.9e-05,7.88,86.7,100.0,100.0,100.0
937,1e-05,0.229,0.8,2.4e-05,7.83,88.3,100.0,100.0,100.0
938,1e-05,0.248,0.799,2.6e-05,8.31,85.0,100.0,100.0,100.0
939,9e-06,0.212,0.822,2.3e-05,8.2,85.0,100.0,100.0,100.0
940,1e-05,0.22,0.546,2.5e-05,7.18,88.3,100.0,100.0,100.0
941,9e-06,0.2,0.626,2.7e-05,7.64,86.7,100.0,100.0,100.0
942,9e-06,0.207,0.618,2.5e-05,7.91,88.3,100.0,100.0,100.0
943,9e-06,0.196,0.622,2.3e-05,7.19,86.7,100.0,100.0,100.0
944,9e-06,0.212,0.638,2.5e-05,8.01,85.0,100.0,100.0,100.0
945,9e-06,0.221,0.667,2.4e-05,7.75,90.0,100.0,100.0,100.0
946,9e-06,0.199,0.476,2.3e-05,6.62,88.3,100.0,100.0,100.0
947,9e-06,0.21,0.526,2.3e-05,6.68,90.0,100.0,100.0,100.0
948,9e-06,0.22,0.561,2.3e-05,7.54,88.3,100.0,100.0,100.0
949,8e-06,0.173,0.478,2.3e-05,6.81,90.0,100.0,100.0,100.0
950,8e-06,0.209,0.448,2.4e-05,7.41,85.0,100.0,100.0,100.0
951,8e-06,0.202,0.566,2.3e-05,6.81,90.0,100.0,100.0,100.0
952,8e-06,0.179,0.589,2.3e-05,6.19,90.0,100.0,100.0,100.0
953,8e-06,0.185,0.39,2.3e-05,6.0,91.7,100.0,100.0,100.0
954,9e-06,0.206,0.545,2.4e-05,8.1,85.0,100.0,100.0,100.0
955,8e-06,0.215,0.578,2.5e-05,7.4,88.3,100.0,100.0,100.0
956,8e-06,0.216,0.572,2.3e-05,6.78,90.0,100.0,100.0,100.0
957,8e-06,0.181,0.999,2.5e-05,8.99,80.0,98.3,100.0,100.0
958,8e-06,0.178,0.951,2.3e-05,8.52,85.0,100.0,100.0,100.0
959,8e-06,0.155,0.728,2.5e-05,8.32,81.7,100.0,100.0,100.0
960,8e-06,0.188,0.77,2.5e-05,8.26,83.3,100.0,100.0,100.0
961,8e-06,0.182,0.702,2.1e-05,6.73,90.0,100.0,100.0,100.0
962,8e-06,0.212,0.736,2.2e-05,6.99,88.3,100.0,100.0,100.0
963,8e-06,0.212,0.71,2.2e-05,7.72,86.7,100.0,100.0,100.0
964,8e-06,0.181,0.441,2.2e-05,6.7,91.7,100.0,100.0,100.0
965,8e-06,0.174,0.603,2.3e-05,7.43,90.0,100.0,100.0,100.0
966,8e-06,0.229,0.535,2.2e-05,6.71,90.0,100.0,100.0,100.0
967,8e-06,0.173,0.536,2.2e-05,6.5,86.7,100.0,100.0,100.0
968,8e-06,0.178,0.747,2.2e-05,7.45,88.3,100.0,100.0,100.0
969,8e-06,0.176,0.66,2.2e-05,7.06,88.3,100.0,100.0,100.0
970,8e-06,0.196,0.681,2.1e-05,6.45,93.3,100.0,100.0,100.0
971,8e-06,0.181,0.79,2.3e-05,7.21,90.0,100.0,100.0,100.0
972,8e-06,0.187,0.667,2.2e-05,7.51,86.7,100.0,100.0,100.0
973,8e-06,0.164,0.613,2.2e-05,6.8,86.7,100.0,100.0,100.0
974,7e-06,0.182,0.413,2.2e-05,7.15,90.0,100.0,100.0,100.0
975,7e-06,0.168,0.627,2.2e-05,6.97,86.7,100.0,100.0,100.0
976,8e-06,0.183,0.609,2.4e-05,8.22,85.0,98.3,100.0,100.0
977,7e-06,0.19,0.616,2.4e-05,7.87,88.3,100.0,100.0,100.0
978,7e-06,0.203,0.778,2.2e-05,6.98,88.3,100.0,100.0,100.0
979,8e-06,0.186,0.605,2.1e-05,6.07,90.0,100.0,100.0,100.0
980,7e-06,0.176,0.748,2.3e-05,7.86,88.3,100.0,100.0,100.0
981,8e-06,0.229,0.705,2.1e-05,7.04,91.7,100.0,100.0,100.0
982,7e-06,0.174,0.671,2.1e-05,6.83,93.3,100.0,100.0,100.0
983,8e-06,0.215,0.703,1.9e-05,6.24,91.7,100.0,100.0,100.0
984,8e-06,0.177,0.643,2.2e-05,7.48,88.3,100.0,100.0,100.0
985,7e-06,0.204,0.85,2.1e-05,7.43,93.3,100.0,100.0,100.0
986,7e-06,0.187,0.662,2.2e-05,6.56,93.3,100.0,100.0,100.0
987,7e-06,0.209,0.655,2.1e-05,5.97,95.0,100.0,100.0,100.0
988,7e-06,0.222,0.655,2.2e-05,6.4,91.7,100.0,100.0,100.0
989,7e-06,0.176,0.491,2.1e-05,6.64,91.7,100.0,100.0,100.0
990,7e-06,0.218,0.467,2.1e-05,6.26,91.7,100.0,100.0,100.0
991,7e-06,0.182,0.482,2.1e-05,7.49,86.7,100.0,100.0,100.0
992,7e-06,0.181,0.436,2.1e-05,7.15,88.3,100.0,100.0,100.0
993,7e-06,0.184,0.496,2e-05,6.7,90.0,100.0,100.0,100.0
